chapter,chapter_text,heading,heading_text,subheading,subheading_text,year_range,prior_class,prior_label,nli_prob_1,nli_prob_2,nli_prob_3,nli_prob_4,nli_prob_5,nli_continuous,nli_class,nli_label,nli_uncertainty
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901890,901890 --  - Other instruments and appliances,all,4,Intermediate Assembly/Capital,0.199001,0.258282,0.108406,0.197067,0.237244,3.0153,2,Processed Material,0.9775
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9019,"Mechano-therapy, massage appliances; psychological aptitude testing apparatus; ozone, oxygen, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",901910,901910 --  - Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus,all,4,Intermediate Assembly/Capital,0.168431,0.228427,0.135338,0.218392,0.249412,3.1519,5,Final Good,0.9858
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9019,"Mechano-therapy, massage appliances; psychological aptitude testing apparatus; ozone, oxygen, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",901920,"901920 --  - Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",all,4,Intermediate Assembly/Capital,0.188168,0.249769,0.127819,0.193573,0.24067,3.0488,2,Processed Material,0.9844
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,902000,"902000 --  Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters",all,4,Intermediate Assembly/Capital,0.121881,0.233103,0.15711,0.194385,0.293521,3.3046,5,Final Good,0.9724
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability",902110,902110 -- (2002-) - Orthopaedic or fracture appliances,all,4,Intermediate Assembly/Capital,0.167758,0.276316,0.123818,0.208778,0.223331,3.0436,2,Processed Material,0.9788
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability",902111,902111 -- (-2001) -- Artificial joints,all,4,Intermediate Assembly/Capital,0.042747,0.290134,0.164187,0.233813,0.269118,3.3964,2,Processed Material,0.9217
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability",902119,902119 -- (-2001) -- Other,all,4,Intermediate Assembly/Capital,0.196125,0.263658,0.107258,0.213308,0.21965,2.9967,2,Processed Material,0.9773
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability",902121,902121 --  -- Artificial teeth,all,4,Intermediate Assembly/Capital,0.029163,0.253903,0.161076,0.256395,0.299463,3.5431,5,Final Good,0.9042
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability",902129,902129 --  -- Other,all,4,Intermediate Assembly/Capital,0.196436,0.263046,0.102408,0.215953,0.222157,3.0043,2,Processed Material,0.9752
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability",902130,902130 -- (-2001) - Other artificial parts of the body,all,4,Intermediate Assembly/Capital,0.04632,0.30981,0.157619,0.207997,0.278255,3.3621,2,Processed Material,0.919
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability",902131,902131 -- (2002-) -- Artificial joints,all,4,Intermediate Assembly/Capital,0.045541,0.288108,0.162722,0.235607,0.268022,3.3925,2,Processed Material,0.9246
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability",902139,902139 -- (2002-) -- Other,all,4,Intermediate Assembly/Capital,0.196155,0.261646,0.107905,0.213967,0.220328,3.0007,2,Processed Material,0.9778
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability",902140,"902140 --  - Hearing aids, excluding parts and accessories",all,4,Intermediate Assembly/Capital,0.158993,0.291578,0.120014,0.138406,0.291009,3.1109,2,Processed Material,0.9563
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability",902150,"902150 --  - Pacemakers for stimulating heart muscles, excluding parts and accessories",all,4,Intermediate Assembly/Capital,0.162232,0.218094,0.11549,0.168366,0.335818,3.2974,5,Final Good,0.9586
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability",902190,902190 --  - Other,all,4,Intermediate Assembly/Capital,0.198042,0.265975,0.100363,0.208563,0.227057,3.0006,2,Processed Material,0.9738
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9022,"Apparatus based on the use of x-rays or of alpha, beta, gamma or other ionising radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, x-ray tubes and other x-ray generators, high tens",902211,"902211 -- (-1995) For medical, surgical, dental or veterinary uses",all,4,Intermediate Assembly/Capital,0.196292,0.259284,0.138379,0.201734,0.204311,2.9585,2,Processed Material,0.9883
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9022,"Apparatus based on the use of x-rays or of alpha, beta, gamma or other ionising radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, x-ray tubes and other x-ray generators, high tens",902212,902212 -- (1996-) -- Computed tomography apparatus,all,4,Intermediate Assembly/Capital,0.208429,0.262196,0.117605,0.185743,0.226027,2.9587,2,Processed Material,0.9807
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9022,"Apparatus based on the use of x-rays or of alpha, beta, gamma or other ionising radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, x-ray tubes and other x-ray generators, high tens",902213,"902213 -- (1996-) -- Other, for dental uses",all,4,Intermediate Assembly/Capital,0.191532,0.271691,0.122103,0.220883,0.19379,2.9537,2,Processed Material,0.981
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9022,"Apparatus based on the use of x-rays or of alpha, beta, gamma or other ionising radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, x-ray tubes and other x-ray generators, high tens",902214,"902214 -- (1996-) -- Other, for medical, surgical or veterinary uses",all,4,Intermediate Assembly/Capital,0.200845,0.260421,0.124464,0.209663,0.204606,2.9568,2,Processed Material,0.9844
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9022,"Apparatus based on the use of x-rays or of alpha, beta, gamma or other ionising radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, x-ray tubes and other x-ray generators, high tens",902219,902219 --  -- For other uses,all,4,Intermediate Assembly/Capital,0.198701,0.246564,0.138445,0.206214,0.210075,2.9824,2,Processed Material,0.99
